# Original shape: (22920, 4, 3)
# Slice 0
22914.00,8751.00,7187.00
19389.00,8748.00,7184.00

# Slice 7676
9781.00,8738.00,7174.00
9784.00,8747.00,7183.00
9789.00,8752.00,7188.00
9785.00,8739.00,7175.00

# Slice 7677
9785.00,8739.00,7175.00
9789.00,8752.00,7188.00
19386.00,8718.00,7154.00
19385.00,8713.00,7149.00

# Slice 7678
9784.00,8747.00,7183.00
19388.00,8749.00,7185.00
19387.00,8753.00,7189.00
9789.00,8752.00,7188.00

# Slice 7679
9789.00,8752.00,7188.00
19387.00,8753.00,7189.00
22686.00,8719.00,7155.00
19386.00,8718.00,7154.00

# Slice 7680
9790.00,8754.00,7190.00
9794.00,8755.00,7191.00
9795.00,8756.00,7192.00
9791.00,8757.00,7193.00

# Slice 7681
9791.00,8757.00,7193.00
9795.00,8756.00,7192.00
19387.00,8753.00,7189.00
19388.00,8749.00,7185.00

# Slice 7682
9794.00,8755.00,7191.00
19391.00,8729.00,7165.00
19390.00,8728.00,7164.00
9795.00,8756.00,7192.00

# Slice 7683
9795.00,8756.00,7192.00
19390.00,8728.00,7164.00
22686.00,8719.00,7155.00
19387.00,8753.00,7189.00

# Slice 7684
9790.00,8754.00,7190.00
9791.00,8757.00,7193.00
9796.00,8758.00,7194.00
9792.00,8759.00,7195.00

# Slice 7685
9792.00,8759.00,7195.00
9796.00,8758.00,7194.00
20943.00,8760.00,7196.00
20942.00,8761.00,7197.00

# Slice 7686
9791.00,8757.00,7193.00
19388.00,8749.00,7185.00
19389.00,8748.00,7184.00
9796.00,8758.00,7194.00

# Slice 7687
9796.00,8758.00,7194.00
19389.00,8748.00,7184.00
22914.00,8751.00,7187.00
20943.00,8760.00,7196.00

# Slice 7688
9790.00,8754.00,7190.00
9792.00,8759.00,7195.00
9797.00,8762.00,7198.00
9793.00,8763.00,7199.00

# Slice 7689
9793.00,8763.00,7199.00
9797.00,8762.00,7198.00
20760.00,8764.00,7200.00
20759.00,8765.00,7201.00

# Slice 7690
9792.00,8759.00,7195.00
20942.00,8761.00,7197.00
20941.00,8766.00,7202.00
9797.00,8762.00,7198.00

# Slice 7691
9797.00,8762.00,7198.00
20941.00,8766.00,7202.00
23000.00,8767.00,7203.00
20760.00,8764.00,7200.00

# Slice 7692
9790.00,8754.00,7190.00
9793.00,8763.00,7199.00
9798.00,8768.00,7204.00
9794.00,8755.00,7191.00

# Slice 7693
9794.00,8755.00,7191.00
9798.00,8768.00,7204.00
19392.00,8734.00,7170.00
19391.00,8729.00,7165.00

# Slice 7694
9793.00,8763.00,7199.00
20759.00,8765.00,7201.00
20758.00,8769.00,7205.00
9798.00,8768.00,7204.00

# Slice 7695
9798.00,8768.00,7204.00
20758.00,8769.00,7205.00
22868.00,8735.00,7171.00
19392.00,8734.00,7170.00

# Slice 7696
9799.00,8770.00,7206.00
9803.00,8771.00,7207.00
9804.00,8772.00,7208.00
9800.00,8773.00,7209.00

# Slice 7697
9800.00,8773.00,7209.00
9804.00,8772.00,7208.00
19447.00,8774.00,7210.00
19448.00,8775.00,7211.00

# Slice 7698
9803.00,8771.00,7207.00
19394.00,8776.00,7212.00
19393.00,8777.00,7213.00
9804.00,8772.00,7208.00

# Slice 7699
9804.00,8772.00,7208.00
19393.00,8777.00,7213.00
22687.00,8778.00,7214.00
19447.00,8774.00,7210.00

# Slice 7700
9799.00,8770.00,7206.00
9800.00,8773.00,7209.00
9805.00,8779.00,7215.00
9801.00,8780.00,7216.00

# Slice 7701
9801.00,8780.00,7216.00
9805.00,8779.00,7215.00
19402.00,8781.00,7217.00
19403.00,8782.00,7218.00

# Slice 7702
9800.00,8773.00,7209.00
19448.00,8775.00,7211.00
19449.00,8783.00,7219.00
9805.00,8779.00,7215.00

# Slice 7703
9805.00,8779.00,7215.00
19449.00,8783.00,7219.00
22691.00,8784.00,7220.00
19402.00,8781.00,7217.00

# Slice 7704
9799.00,8770.00,7206.00
9801.00,8780.00,7216.00
9806.00,8785.00,7221.00
9802.00,8786.00,7222.00

# Slice 7705
9802.00,8786.00,7222.00
9806.00,8785.00,7221.00
19401.00,8787.00,7223.00
19400.00,8788.00,7224.00

# Slice 7706
9801.00,8780.00,7216.00
19403.00,8782.00,7218.00
19404.00,8789.00,7225.00
9806.00,8785.00,7221.00

# Slice 7707
9806.00,8785.00,7221.00
19404.00,8789.00,7225.00
22692.00,8790.00,7226.00
19401.00,8787.00,7223.00

# Slice 7708
9799.00,8770.00,7206.00
9802.00,8786.00,7222.00
9807.00,8791.00,7227.00
9803.00,8771.00,7207.00

# Slice 7709
9803.00,8771.00,7207.00
9807.00,8791.00,7227.00
19395.00,8792.00,7228.00
19394.00,8776.00,7212.00

# Slice 7710
9802.00,8786.00,7222.00
19400.00,8788.00,7224.00
19399.00,8793.00,7229.00
9807.00,8791.00,7227.00

# Slice 7711
9807.00,8791.00,7227.00
19399.00,8793.00,7229.00
22688.00,8794.00,7230.00
19395.00,8792.00,7228.00

# Slice 7712
9808.00,8795.00,7231.00
9812.00,8796.00,7232.00
9813.00,8797.00,7233.00
9809.00,8798.00,7234.00

# Slice 7713
9809.00,8798.00,7234.00
9813.00,8797.00,7233.00
19399.00,8793.00,7229.00
19400.00,8788.00,7224.00

# Slice 7714
9812.00,8796.00,7232.00
19397.00,8799.00,7235.00
19396.00,8800.00,7236.00
9813.00,8797.00,7233.00

# Slice 7715
9813.00,8797.00,7233.00
19396.00,8800.00,7236.00
22688.00,8794.00,7230.00
19399.00,8793.00,7229.00

# Slice 7716
9808.00,8795.00,7231.00
9809.00,8798.00,7234.00
9814.00,8801.00,7237.00
9810.00,8802.00,7238.00

# Slice 7717
9810.00,8802.00,7238.00
9814.00,8801.00,7237.00
19408.00,8803.00,7239.00
19409.00,8804.00,7240.00

# Slice 7718
9809.00,8798.00,7234.00
19400.00,8788.00,7224.00
19401.00,8787.00,7223.00
9814.00,8801.00,7237.00

# Slice 7719
9814.00,8801.00,7237.00
19401.00,8787.00,7223.00
22692.00,8790.00,7226.00
19408.00,8803.00,7239.00

# Slice 7720
9808.00,8795.00,7231.00
9810.00,8802.00,7238.00
9815.00,8805.00,7241.00
9811.00,8806.00,7242.00

# Slice 7721
9811.00,8806.00,7242.00
9815.00,8805.00,7241.00
20932.00,8478.00,6914.00
20933.00,8473.00,6909.00

# Slice 7722
9810.00,8802.00,7238.00
19409.00,8804.00,7240.00
19410.00,8807.00,7243.00
9815.00,8805.00,7241.00

# Slice 7723
9815.00,8805.00,7241.00
19410.00,8807.00,7243.00
22911.00,8479.00,6915.00
20932.00,8478.00,6914.00

# Slice 7724
9808.00,8795.00,7231.00
9811.00,8806.00,7242.00
9816.00,8808.00,7244.00
9812.00,8796.00,7232.00

# Slice 7725
9812.00,8796.00,7232.00
9816.00,8808.00,7244.00
19398.00,8809.00,7245.00
19397.00,8799.00,7235.00

# Slice 7726
9811.00,8806.00,7242.00
20933.00,8473.00,6909.00
20934.00,8472.00,6908.00
9816.00,8808.00,7244.00

# Slice 7727
9816.00,8808.00,7244.00
20934.00,8472.00,6908.00
22912.00,8401.00,6837.00
19398.00,8809.00,7245.00

# Slice 7728
9817.00,8810.00,7246.00
9821.00,8811.00,7247.00
9822.00,8812.00,7248.00
9818.00,8813.00,7249.00

# Slice 7729
9818.00,8813.00,7249.00
9822.00,8812.00,7248.00
19450.00,8814.00,7250.00
19451.00,8815.00,7251.00

# Slice 7730
9821.00,8811.00,7247.00
19403.00,8782.00,7218.00
19402.00,8781.00,7217.00
9822.00,8812.00,7248.00

# Slice 7731
9822.00,8812.00,7248.00
19402.00,8781.00,7217.00
22691.00,8784.00,7220.00
19450.00,8814.00,7250.00

# Slice 7732
9817.00,8810.00,7246.00
9818.00,8813.00,7249.00
9823.00,8816.00,7252.00
9819.00,8817.00,7253.00

# Slice 7733
9819.00,8817.00,7253.00
9823.00,8816.00,7252.00
20706.00,8818.00,7254.00
20705.00,8819.00,7255.00

# Slice 7734
9818.00,8813.00,7249.00
19451.00,8815.00,7251.00
19452.00,8820.00,7256.00
9823.00,8816.00,7252.00

# Slice 7735
9823.00,8816.00,7252.00
19452.00,8820.00,7256.00
22855.00,8821.00,7257.00
20706.00,8818.00,7254.00

# Slice 7736
9817.00,8810.00,7246.00
9819.00,8817.00,7253.00
9824.00,8822.00,7258.00
9820.00,8823.00,7259.00

# Slice 7737
9820.00,8823.00,7259.00
9824.00,8822.00,7258.00
19407.00,8824.00,7260.00
19406.00,8825.00,7261.00

# Slice 7738
9819.00,8817.00,7253.00
20705.00,8819.00,7255.00
20704.00,8826.00,7262.00
9824.00,8822.00,7258.00

# Slice 7739
9824.00,8822.00,7258.00
20704.00,8826.00,7262.00
22854.00,8827.00,7263.00
19407.00,8824.00,7260.00

# Slice 7740
9817.00,8810.00,7246.00
9820.00,8823.00,7259.00
9825.00,8828.00,7264.00
9821.00,8811.00,7247.00

# Slice 7741
9821.00,8811.00,7247.00
9825.00,8828.00,7264.00
19404.00,8789.00,7225.00
19403.00,8782.00,7218.00

# Slice 7742
9820.00,8823.00,7259.00
19406.00,8825.00,7261.00
19405.00,8829.00,7265.00
9825.00,8828.00,7264.00

# Slice 7743
9825.00,8828.00,7264.00
19405.00,8829.00,7265.00
22692.00,8790.00,7226.00
19404.00,8789.00,7225.00

# Slice 7744
9826.00,8830.00,7266.00
9830.00,8831.00,7267.00
9831.00,8832.00,7268.00
9827.00,8833.00,7269.00

# Slice 7745
9827.00,8833.00,7269.00
9831.00,8832.00,7268.00
19405.00,8829.00,7265.00
19406.00,8825.00,7261.00

# Slice 7746
9830.00,8831.00,7267.00
19409.00,8804.00,7240.00
19408.00,8803.00,7239.00
9831.00,8832.00,7268.00

# Slice 7747
9831.00,8832.00,7268.00
19408.00,8803.00,7239.00
22692.00,8790.00,7226.00
19405.00,8829.00,7265.00

# Slice 7748
9826.00,8830.00,7266.00
9827.00,8833.00,7269.00
9832.00,8834.00,7270.00
9828.00,8835.00,7271.00

# Slice 7749
9828.00,8835.00,7271.00
9832.00,8834.00,7270.00
20703.00,8836.00,7272.00
20702.00,8837.00,7273.00

# Slice 7750
9827.00,8833.00,7269.00
19406.00,8825.00,7261.00
19407.00,8824.00,7260.00
9832.00,8834.00,7270.00

# Slice 7751
9832.00,8834.00,7270.00
19407.00,8824.00,7260.00
22854.00,8827.00,7263.00
20703.00,8836.00,7272.00

# Slice 7752
9826.00,8830.00,7266.00
9828.00,8835.00,7271.00
9833.00,8838.00,7274.00
9829.00,8839.00,7275.00

# Slice 7753
9829.00,8839.00,7275.00
9833.00,8838.00,7274.00
20929.00,8494.00,6930.00
20930.00,8489.00,6925.00

# Slice 7754
9828.00,8835.00,7271.00
20702.00,8837.00,7273.00
20701.00,8840.00,7276.00
9833.00,8838.00,7274.00

# Slice 7755
9833.00,8838.00,7274.00
20701.00,8840.00,7276.00
22997.00,8495.00,6931.00
20929.00,8494.00,6930.00

# Slice 7756
9826.00,8830.00,7266.00
9829.00,8839.00,7275.00
9834.00,8841.00,7277.00
9830.00,8831.00,7267.00

# Slice 7757
9830.00,8831.00,7267.00
9834.00,8841.00,7277.00
19410.00,8807.00,7243.00
19409.00,8804.00,7240.00

# Slice 7758
9829.00,8839.00,7275.00
20930.00,8489.00,6925.00
20931.00,8488.00,6924.00
9834.00,8841.00,7277.00

# Slice 7759
9834.00,8841.00,7277.00
20931.00,8488.00,6924.00
22911.00,8479.00,6915.00
19410.00,8807.00,7243.00

# Slice 7760
9835.00,8842.00,7278.00
9839.00,8843.00,7279.00
9840.00,8844.00,7280.00
9836.00,8845.00,7281.00

# Slice 7761
9836.00,8845.00,7281.00
9840.00,8844.00,7280.00
19393.00,8777.00,7213.00
19394.00,8776.00,7212.00

# Slice 7762
9839.00,8843.00,7279.00
19412.00,8846.00,7282.00
19411.00,8847.00,7283.00
9840.00,8844.00,7280.00

# Slice 7763
9840.00,8844.00,7280.00
19411.00,8847.00,7283.00
22687.00,8778.00,7214.00
19393.00,8777.00,7213.00

# Slice 7764
9835.00,8842.00,7278.00
9836.00,8845.00,7281.00
9841.00,8848.00,7284.00
9837.00,8849.00,7285.00

# Slice 7765
9837.00,8849.00,7285.00
9841.00,8848.00,7284.00
19420.00,8850.00,7286.00
19421.00,8851.00,7287.00

# Slice 7766
9836.00,8845.00,7281.00
19394.00,8776.00,7212.00
19395.00,8792.00,7228.00
9841.00,8848.00,7284.00

# Slice 7767
9841.00,8848.00,7284.00
19395.00,8792.00,7228.00
22688.00,8794.00,7230.00
19420.00,8850.00,7286.00

# Slice 7768
9835.00,8842.00,7278.00
9837.00,8849.00,7285.00
9842.00,8852.00,7288.00
9838.00,8853.00,7289.00

# Slice 7769
9838.00,8853.00,7289.00
9842.00,8852.00,7288.00
19419.00,8854.00,7290.00
19418.00,8855.00,7291.00

# Slice 7770
9837.00,8849.00,7285.00
19421.00,8851.00,7287.00
19422.00,8856.00,7292.00
9842.00,8852.00,7288.00

# Slice 7771
9842.00,8852.00,7288.00
19422.00,8856.00,7292.00
22693.00,8857.00,7293.00
19419.00,8854.00,7290.00

# Slice 7772
9835.00,8842.00,7278.00
9838.00,8853.00,7289.00
9843.00,8858.00,7294.00
9839.00,8843.00,7279.00

# Slice 7773
9839.00,8843.00,7279.00
9843.00,8858.00,7294.00
19413.00,8859.00,7295.00
19412.00,8846.00,7282.00

# Slice 7774
9838.00,8853.00,7289.00
19418.00,8855.00,7291.00
19417.00,8860.00,7296.00
9843.00,8858.00,7294.00

# Slice 7775
9843.00,8858.00,7294.00
19417.00,8860.00,7296.00
22689.00,8861.00,7297.00
19413.00,8859.00,7295.00

# Slice 7776
9844.00,8862.00,7298.00
9848.00,8863.00,7299.00
9849.00,8864.00,7300.00
9845.00,8865.00,7301.00

# Slice 7777
9845.00,8865.00,7301.00
9849.00,8864.00,7300.00
19417.00,8860.00,7296.00
19418.00,8855.00,7291.00

# Slice 7778
9848.00,8863.00,7299.00
19415.00,8866.00,7302.00
19414.00,8867.00,7303.00
9849.00,8864.00,7300.00

# Slice 7779
9849.00,8864.00,7300.00
19414.00,8867.00,7303.00
22689.00,8861.00,7297.00
19417.00,8860.00,7296.00

# Slice 7780
9844.00,8862.00,7298.00
9845.00,8865.00,7301.00
9850.00,8868.00,7304.00
9846.00,8869.00,7305.00

# Slice 7781
9846.00,8869.00,7305.00
9850.00,8868.00,7304.00
19426.00,8870.00,7306.00
19427.00,8871.00,7307.00

# Slice 7782
9845.00,8865.00,7301.00
19418.00,8855.00,7291.00
19419.00,8854.00,7290.00
9850.00,8868.00,7304.00

# Slice 7783
9850.00,8868.00,7304.00
19419.00,8854.00,7290.00
22693.00,8857.00,7293.00
19426.00,8870.00,7306.00

# Slice 7784
9844.00,8862.00,7298.00
9846.00,8869.00,7305.00
9851.00,8872.00,7308.00
9847.00,8873.00,7309.00

# Slice 7785
9847.00,8873.00,7309.00
9851.00,8872.00,7308.00
20800.00,8874.00,7310.00
20801.00,8875.00,7311.00

# Slice 7786
9846.00,8869.00,7305.00
19427.00,8871.00,7307.00
19428.00,8876.00,7312.00
9851.00,8872.00,7308.00

# Slice 7787
9851.00,8872.00,7308.00
19428.00,8876.00,7312.00
22878.00,8877.00,7313.00
20800.00,8874.00,7310.00

# Slice 7788
9844.00,8862.00,7298.00
9847.00,8873.00,7309.00
9852.00,8878.00,7314.00
9848.00,8863.00,7299.00

# Slice 7789
9848.00,8863.00,7299.00
9852.00,8878.00,7314.00
19416.00,8879.00,7315.00
19415.00,8866.00,7302.00

# Slice 7790
9847.00,8873.00,7309.00
20801.00,8875.00,7311.00
20802.00,8880.00,7316.00
9852.00,8878.00,7314.00

# Slice 7791
9852.00,8878.00,7314.00
20802.00,8880.00,7316.00
22879.00,8881.00,7317.00
19416.00,8879.00,7315.00

# Slice 7792
9853.00,8882.00,7318.00
9857.00,8883.00,7319.00
9858.00,8884.00,7320.00
9854.00,8885.00,7321.00

# Slice 7793
9854.00,8885.00,7321.00
9858.00,8884.00,7320.00
19396.00,8800.00,7236.00
19397.00,8799.00,7235.00

# Slice 7794
9857.00,8883.00,7319.00
19421.00,8851.00,7287.00
19420.00,8850.00,7286.00
9858.00,8884.00,7320.00

# Slice 7795
9858.00,8884.00,7320.00
19420.00,8850.00,7286.00
22688.00,8794.00,7230.00
19396.00,8800.00,7236.00

# Slice 7796
9853.00,8882.00,7318.00
9854.00,8885.00,7321.00
9859.00,8886.00,7322.00
9855.00,8887.00,7323.00

# Slice 7797
9855.00,8887.00,7323.00
9859.00,8886.00,7322.00
20935.00,8400.00,6836.00
20936.00,8395.00,6831.00

# Slice 7798
9854.00,8885.00,7321.00
19397.00,8799.00,7235.00
19398.00,8809.00,7245.00
9859.00,8886.00,7322.00

# Slice 7799
9859.00,8886.00,7322.00
19398.00,8809.00,7245.00
22912.00,8401.00,6837.00
20935.00,8400.00,6836.00

# Slice 7800
9853.00,8882.00,7318.00
9855.00,8887.00,7323.00
9860.00,8888.00,7324.00
9856.00,8889.00,7325.00

# Slice 7801
9856.00,8889.00,7325.00
9860.00,8888.00,7324.00
19425.00,8890.00,7326.00
19424.00,8891.00,7327.00

# Slice 7802
9855.00,8887.00,7323.00
20936.00,8395.00,6831.00
20937.00,8394.00,6830.00
9860.00,8888.00,7324.00

# Slice 7803
9860.00,8888.00,7324.00
20937.00,8394.00,6830.00
22913.00,8397.00,6833.00
19425.00,8890.00,7326.00

# Slice 7804
9853.00,8882.00,7318.00
9856.00,8889.00,7325.00
9861.00,8892.00,7328.00
9857.00,8883.00,7319.00

# Slice 7805
9857.00,8883.00,7319.00
9861.00,8892.00,7328.00
19422.00,8856.00,7292.00
19421.00,8851.00,7287.00

# Slice 7806
9856.00,8889.00,7325.00
19424.00,8891.00,7327.00
19423.00,8893.00,7329.00
9861.00,8892.00,7328.00

# Slice 7807
9861.00,8892.00,7328.00
19423.00,8893.00,7329.00
22693.00,8857.00,7293.00
19422.00,8856.00,7292.00

# Slice 7808
9862.00,8894.00,7330.00
9866.00,8895.00,7331.00
9867.00,8896.00,7332.00
9863.00,8897.00,7333.00

# Slice 7809
9863.00,8897.00,7333.00
9867.00,8896.00,7332.00
19423.00,8893.00,7329.00
19424.00,8891.00,7327.00

# Slice 7810
9866.00,8895.00,7331.00
19427.00,8871.00,7307.00
19426.00,8870.00,7306.00
9867.00,8896.00,7332.00

# Slice 7811
9867.00,8896.00,7332.00
19426.00,8870.00,7306.00
22693.00,8857.00,7293.00
19423.00,8893.00,7329.00

# Slice 7812
9862.00,8894.00,7330.00
9863.00,8897.00,7333.00
9868.00,8898.00,7334.00
9864.00,8899.00,7335.00

# Slice 7813
9864.00,8899.00,7335.00
9868.00,8898.00,7334.00
20938.00,8433.00,6869.00
20939.00,8429.00,6865.00

# Slice 7814
9863.00,8897.00,7333.00
19424.00,8891.00,7327.00
19425.00,8890.00,7326.00
9868.00,8898.00,7334.00

# Slice 7815
9868.00,8898.00,7334.00
19425.00,8890.00,7326.00
22913.00,8397.00,6833.00
20938.00,8433.00,6869.00

# Slice 7816
9862.00,8894.00,7330.00
9864.00,8899.00,7335.00
9869.00,8900.00,7336.00
9865.00,8901.00,7337.00

# Slice 7817
9865.00,8901.00,7337.00
9869.00,8900.00,7336.00
20797.00,8902.00,7338.00
20798.00,8903.00,7339.00

# Slice 7818
9864.00,8899.00,7335.00
20939.00,8429.00,6865.00
20940.00,8428.00,6864.00
9869.00,8900.00,7336.00

# Slice 7819
9869.00,8900.00,7336.00
20940.00,8428.00,6864.00
23005.00,8431.00,6867.00
20797.00,8902.00,7338.00

# Slice 7820
9862.00,8894.00,7330.00
9865.00,8901.00,7337.00
9870.00,8904.00,7340.00
9866.00,8895.00,7331.00

# Slice 7821
9866.00,8895.00,7331.00
9870.00,8904.00,7340.00
19428.00,8876.00,7312.00
19427.00,8871.00,7307.00

# Slice 7822
9865.00,8901.00,7337.00
20798.00,8903.00,7339.00
20799.00,8905.00,7341.00
9870.00,8904.00,7340.00

# Slice 7823
9870.00,8904.00,7340.00
20799.00,8905.00,7341.00
22878.00,8877.00,7313.00
19428.00,8876.00,7312.00

# Slice 7824
9871.00,8906.00,7342.00
9875.00,8907.00,7343.00
9876.00,8908.00,7344.00
9872.00,8909.00,7345.00

# Slice 7825
9872.00,8909.00,7345.00
9876.00,8908.00,7344.00
19411.00,8847.00,7283.00
19412.00,8846.00,7282.00

# Slice 7826
9875.00,8907.00,7343.00
19430.00,8910.00,7346.00
19429.00,8911.00,7347.00
9876.00,8908.00,7344.00

# Slice 7827
9876.00,8908.00,7344.00
19429.00,8911.00,7347.00
22687.00,8778.00,7214.00
19411.00,8847.00,7283.00

# Slice 7828
9871.00,8906.00,7342.00
9872.00,8909.00,7345.00
9877.00,8912.00,7348.00
9873.00,8913.00,7349.00

# Slice 7829
9873.00,8913.00,7349.00
9877.00,8912.00,7348.00
19438.00,8914.00,7350.00
19439.00,8915.00,7351.00

# Slice 7830
9872.00,8909.00,7345.00
19412.00,8846.00,7282.00
19413.00,8859.00,7295.00
9877.00,8912.00,7348.00

# Slice 7831
9877.00,8912.00,7348.00
19413.00,8859.00,7295.00
22689.00,8861.00,7297.00
19438.00,8914.00,7350.00

# Slice 7832
9871.00,8906.00,7342.00
9873.00,8913.00,7349.00
9878.00,8916.00,7352.00
9874.00,8917.00,7353.00

# Slice 7833
9874.00,8917.00,7353.00
9878.00,8916.00,7352.00
19437.00,8918.00,7354.00
19436.00,8919.00,7355.00

# Slice 7834
9873.00,8913.00,7349.00
19439.00,8915.00,7351.00
19440.00,8920.00,7356.00
9878.00,8916.00,7352.00

# Slice 7835
9878.00,8916.00,7352.00
19440.00,8920.00,7356.00
22694.00,8921.00,7357.00
19437.00,8918.00,7354.00

# Slice 7836
9871.00,8906.00,7342.00
9874.00,8917.00,7353.00
9879.00,8922.00,7358.00
9875.00,8907.00,7343.00

# Slice 7837
9875.00,8907.00,7343.00
9879.00,8922.00,7358.00
19431.00,8923.00,7359.00
19430.00,8910.00,7346.00

# Slice 7838
9874.00,8917.00,7353.00
19436.00,8919.00,7355.00
19435.00,8924.00,7360.00
9879.00,8922.00,7358.00

# Slice 7839
9879.00,8922.00,7358.00
19435.00,8924.00,7360.00
22690.00,8925.00,7361.00
19431.00,8923.00,7359.00

# Slice 7840
9880.00,8926.00,7362.00
9884.00,8927.00,7363.00
9885.00,8928.00,7364.00
9881.00,8929.00,7365.00

# Slice 7841
9881.00,8929.00,7365.00
9885.00,8928.00,7364.00
19435.00,8924.00,7360.00
19436.00,8919.00,7355.00

# Slice 7842
9884.00,8927.00,7363.00
19433.00,8930.00,7366.00
19432.00,8931.00,7367.00
9885.00,8928.00,7364.00

# Slice 7843
9885.00,8928.00,7364.00
19432.00,8931.00,7367.00
22690.00,8925.00,7361.00
19435.00,8924.00,7360.00

# Slice 7844
9880.00,8926.00,7362.00
9881.00,8929.00,7365.00
9886.00,8932.00,7368.00
9882.00,8933.00,7369.00

# Slice 7845
9882.00,8933.00,7369.00
9886.00,8932.00,7368.00
19444.00,8934.00,7370.00
19445.00,8935.00,7371.00

# Slice 7846
9881.00,8929.00,7365.00
19436.00,8919.00,7355.00
19437.00,8918.00,7354.00
9886.00,8932.00,7368.00

# Slice 7847
9886.00,8932.00,7368.00
19437.00,8918.00,7354.00
22694.00,8921.00,7357.00
19444.00,8934.00,7370.00

# Slice 7848
9880.00,8926.00,7362.00
9882.00,8933.00,7369.00
9887.00,8936.00,7372.00
9883.00,8937.00,7373.00

# Slice 7849
9883.00,8937.00,7373.00
9887.00,8936.00,7372.00
20961.00,8938.00,7374.00
20960.00,8939.00,7375.00

# Slice 7850
9882.00,8933.00,7369.00
19445.00,8935.00,7371.00
19446.00,8940.00,7376.00
9887.00,8936.00,7372.00

# Slice 7851
9887.00,8936.00,7372.00
19446.00,8940.00,7376.00
22919.00,8941.00,7377.00
20961.00,8938.00,7374.00

# Slice 7852
9880.00,8926.00,7362.00
9883.00,8937.00,7373.00
9888.00,8942.00,7378.00
9884.00,8927.00,7363.00

# Slice 7853
9884.00,8927.00,7363.00
9888.00,8942.00,7378.00
19434.00,8943.00,7379.00
19433.00,8930.00,7366.00

# Slice 7854
9883.00,8937.00,7373.00
20960.00,8939.00,7375.00
20959.00,8944.00,7380.00
9888.00,8942.00,7378.00

# Slice 7855
9888.00,8942.00,7378.00
20959.00,8944.00,7380.00
22918.00,8945.00,7381.00
19434.00,8943.00,7379.00

# Slice 7856
9889.00,8946.00,7382.00
9893.00,8947.00,7383.00
9894.00,8948.00,7384.00
9890.00,8949.00,7385.00

# Slice 7857
9890.00,8949.00,7385.00
9894.00,8948.00,7384.00
19414.00,8867.00,7303.00
19415.00,8866.00,7302.00

# Slice 7858
9893.00,8947.00,7383.00
19439.00,8915.00,7351.00
19438.00,8914.00,7350.00
9894.00,8948.00,7384.00

# Slice 7859
9894.00,8948.00,7384.00
19438.00,8914.00,7350.00
22689.00,8861.00,7297.00
19414.00,8867.00,7303.00

# Slice 7860
9889.00,8946.00,7382.00
9890.00,8949.00,7385.00
9895.00,8950.00,7386.00
9891.00,8951.00,7387.00

# Slice 7861
9891.00,8951.00,7387.00
9895.00,8950.00,7386.00
20803.00,8952.00,7388.00
20804.00,8953.00,7389.00

# Slice 7862
9890.00,8949.00,7385.00
19415.00,8866.00,7302.00
19416.00,8879.00,7315.00
9895.00,8950.00,7386.00

# Slice 7863
9895.00,8950.00,7386.00
19416.00,8879.00,7315.00
22879.00,8881.00,7317.00
20803.00,8952.00,7388.00

# Slice 7864
9889.00,8946.00,7382.00
9891.00,8951.00,7387.00
9896.00,8954.00,7390.00
9892.00,8955.00,7391.00

# Slice 7865
9892.00,8955.00,7391.00
9896.00,8954.00,7390.00
19443.00,8956.00,7392.00
19442.00,8957.00,7393.00

# Slice 7866
9891.00,8951.00,7387.00
20804.00,8953.00,7389.00
20805.00,8958.00,7394.00
9896.00,8954.00,7390.00

# Slice 7867
9896.00,8954.00,7390.00
20805.00,8958.00,7394.00
22880.00,8959.00,7395.00
19443.00,8956.00,7392.00

# Slice 7868
9889.00,8946.00,7382.00
9892.00,8955.00,7391.00
9897.00,8960.00,7396.00
9893.00,8947.00,7383.00

# Slice 7869
9893.00,8947.00,7383.00
9897.00,8960.00,7396.00
19440.00,8920.00,7356.00
19439.00,8915.00,7351.00

# Slice 7870
9892.00,8955.00,7391.00
19442.00,8957.00,7393.00
19441.00,8961.00,7397.00
9897.00,8960.00,7396.00

# Slice 7871
9897.00,8960.00,7396.00
19441.00,8961.00,7397.00
22694.00,8921.00,7357.00
19440.00,8920.00,7356.00

# Slice 7872
9898.00,8962.00,7398.00
9902.00,8963.00,7399.00
9903.00,8964.00,7400.00
9899.00,8965.00,7401.00

# Slice 7873
9899.00,8965.00,7401.00
9903.00,8964.00,7400.00
19441.00,8961.00,7397.00
19442.00,8957.00,7393.00

# Slice 7874
9902.00,8963.00,7399.00
19445.00,8935.00,7371.00
19444.00,8934.00,7370.00
9903.00,8964.00,7400.00

# Slice 7875
9903.00,8964.00,7400.00
19444.00,8934.00,7370.00
22694.00,8921.00,7357.00
19441.00,8961.00,7397.00

# Slice 7876
9898.00,8962.00,7398.00
9899.00,8965.00,7401.00
9904.00,8966.00,7402.00
9900.00,8967.00,7403.00

# Slice 7877
9900.00,8967.00,7403.00
9904.00,8966.00,7402.00
20806.00,8968.00,7404.00
20807.00,8969.00,7405.00

